Experiment 🧪,Model 🤗,Prefill (s),Per Token (s),Decode (tokens/s),Energy (tokens/kWh),Memory (MB),Backend 🏭,Precision 📥,Quantization 🗜️,Attention 👁️,Kernel ⚛️,Architecture 🏛️,End-to-End (s),Open LLM Score (%),Params (B)
4bit-awq-gemm-sdpa,EleutherAI/gpt-neox-20b,1.32,0.0779955863952636,12.826,246583.313,12936.694,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMM,GPTNeoXForCausalLM,6.234,5.99,20
4bit-awq-gemv-sdpa,EleutherAI/gpt-neox-20b,1.135,0.0776789093017578,12.863,247121.023,12936.608,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMV,GPTNeoXForCausalLM,6.035,5.99,20
4bit-awq-gemm-sdpa,EleutherAI/gpt-neox-20b,1.304,0.0774658584594726,12.91,249019.968,12936.694,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMM,GPTNeoXForCausalLM,6.185,5.99,20
4bit-awq-gemv-sdpa,EleutherAI/gpt-neox-20b,1.127,0.0770781745910644,13.003,250251.003,12936.608,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMV,GPTNeoXForCausalLM,5.973,5.99,20
4bit-awq-exllama-v1-eager,EleutherAI/gpt-neox-20b,9.602,0.070407600402832,14.186,276377.59,12934.198,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,14.042,5.99,20
4bit-awq-exllama-v1-eager,EleutherAI/gpt-neox-20b,9.364,0.0689821739196777,14.497,279421.541,12934.198,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,13.709,5.99,20
4bit-gptq-exllama-v1-eager,EleutherAI/gpt-neox-20b,0.635,0.0687756462097168,14.523,275512.551,13237.237,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPTNeoXForCausalLM,4.973,5.99,20
4bit-gptq-exllama-v2-eager,EleutherAI/gpt-neox-20b,0.636,0.0687289924621582,14.537,280287.54,13237.237,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPTNeoXForCausalLM,4.971,5.99,20
4bit-awq-exllama-v1-sdpa,EleutherAI/gpt-neox-20b,9.607,0.0672380943298339,14.866,285938.549,12935.916,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,13.845,5.99,20
4bit-awq-exllama-v1-sdpa,EleutherAI/gpt-neox-20b,9.331,0.0658909301757812,15.177,292041.16,12935.916,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,13.482,5.99,20
4bit-gptq-exllama-v1-sdpa,EleutherAI/gpt-neox-20b,0.596,0.0648102722167968,15.432,297461.642,13237.636,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,GPTNeoXForCausalLM,4.68,5.99,20
4bit-gptq-exllama-v2-sdpa,EleutherAI/gpt-neox-20b,0.596,0.0647346572875976,15.447,297418.671,13237.636,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,GPTNeoXForCausalLM,4.676,5.99,20
4bit-awq-exllama-v2-eager,EleutherAI/gpt-neox-20b,0.689,0.062596975326538,15.966,308522.486,13241.259,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,4.636,5.99,20
4bit-awq-exllama-v2-eager,EleutherAI/gpt-neox-20b,0.681,0.0619604015350341,16.14,310497.959,13241.259,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,4.585,5.99,20
4bit-awq-exllama-v2-sdpa,EleutherAI/gpt-neox-20b,0.649,0.0575110397338867,17.378,335649.025,13243.633,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,4.275,5.99,20
4bit-awq-exllama-v2-sdpa,EleutherAI/gpt-neox-20b,0.64,0.0574996643066406,17.381,335084.122,13243.633,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,4.265,5.99,20
4bit-bnb-eager,EleutherAI/pythia-12b,1.679,0.135350975036621,7.379,141546.897,8756.638,pytorch,float16,BnB.4bit,Eager,No Kernel,GPTNeoXForCausalLM,10.216,5.93,12
4bit-bnb-sdpa,EleutherAI/pythia-12b,1.659,0.1305798416137695,7.651,147328.39,8756.507,pytorch,float16,BnB.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,9.901,5.93,12
4bit-bnb-eager,EleutherAI/pythia-12b,1.577,0.1280681076049804,7.798,149967.301,8756.638,pytorch,float16,BnB.4bit,Eager,No Kernel,GPTNeoXForCausalLM,9.661,5.93,12
4bit-bnb-sdpa,EleutherAI/pythia-12b,1.562,0.1219380645751953,8.189,157772.048,8756.507,pytorch,float16,BnB.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,9.259,5.93,12
8bit-bnb-eager,EleutherAI/pythia-12b,0.162,0.0921861114501953,10.817,216337.469,13389.08,pytorch,float16,BnB.8bit,Eager,No Kernel,GPTNeoXForCausalLM,5.979,5.93,12
8bit-bnb-eager,EleutherAI/pythia-12b,0.168,0.0905208778381347,11.032,213788.122,13389.08,pytorch,float16,BnB.8bit,Eager,No Kernel,GPTNeoXForCausalLM,5.879,5.93,12
8bit-bnb-sdpa,EleutherAI/pythia-12b,0.138,0.0860069122314453,11.604,230178.326,13391.347,pytorch,float16,BnB.8bit,SDPA,No Kernel,GPTNeoXForCausalLM,5.567,5.93,12
8bit-bnb-sdpa,EleutherAI/pythia-12b,0.148,0.084654239654541,11.788,227783.81,13391.347,pytorch,float16,BnB.8bit,SDPA,No Kernel,GPTNeoXForCausalLM,5.49,5.93,12
4bit-awq-gemm-eager,EleutherAI/pythia-12b,0.757,0.0543049125671386,18.403,353405.123,7904.606,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTNeoXForCausalLM,4.18,5.93,12
4bit-awq-gemm-eager,EleutherAI/pythia-12b,0.733,0.0538137912750244,18.579,357763.078,7904.606,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTNeoXForCausalLM,4.124,5.93,12
4bit-awq-gemv-eager,EleutherAI/pythia-12b,0.66,0.0495194244384765,20.17,389300.848,7904.606,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTNeoXForCausalLM,3.784,5.93,12
4bit-awq-gemv-eager,EleutherAI/pythia-12b,0.655,0.0489345607757568,20.407,394659.298,7904.606,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTNeoXForCausalLM,3.741,5.93,12
4bit-awq-gemm-sdpa,EleutherAI/pythia-12b,0.724,0.0486666240692138,20.54,396940.143,7906.519,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMM,GPTNeoXForCausalLM,3.791,5.93,12
4bit-awq-gemm-sdpa,EleutherAI/pythia-12b,0.73,0.0485461597442627,20.576,397074.309,7906.519,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMM,GPTNeoXForCausalLM,3.792,5.93,12
4bit-awq-gemv-sdpa,EleutherAI/pythia-12b,0.643,0.0467732486724853,21.386,411998.183,7906.447,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMV,GPTNeoXForCausalLM,3.588,5.93,12
4bit-awq-gemv-sdpa,EleutherAI/pythia-12b,0.633,0.0459041423797607,21.764,419212.114,7906.447,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMV,GPTNeoXForCausalLM,3.527,5.93,12
4bit-awq-exllama-v1-eager,EleutherAI/pythia-12b,5.431,0.0442351989746093,22.597,435858.534,7906.289,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,8.219,5.93,12
4bit-gptq-exllama-v2-eager,EleutherAI/pythia-12b,0.324,0.0431947994232177,23.147,446528.434,8118.577,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPTNeoXForCausalLM,3.046,5.93,12
4bit-awq-exllama-v1-eager,EleutherAI/pythia-12b,5.203,0.0431195201873779,23.158,446722.276,7906.289,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,7.923,5.93,12
4bit-gptq-exllama-v1-eager,EleutherAI/pythia-12b,0.321,0.0431072330474853,23.159,424599.761,8118.577,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPTNeoXForCausalLM,3.036,5.93,12
4bit-gptq-exllama-v2-eager,EleutherAI/pythia-12b,0.322,0.0429866561889648,23.245,448695.756,8118.577,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPTNeoXForCausalLM,3.032,5.93,12
4bit-gptq-exllama-v1-eager,EleutherAI/pythia-12b,0.321,0.0429989585876464,23.256,447216.874,8118.577,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPTNeoXForCausalLM,3.03,5.93,12
4bit-awq-exllama-v1-sdpa,EleutherAI/pythia-12b,5.399,0.0406499671936035,24.58,475454.141,7908.775,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,7.962,5.93,12
4bit-awq-exllama-v2-eager,EleutherAI/pythia-12b,0.353,0.0403893280029296,24.723,476811.749,8123.607,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,2.901,5.93,12
4bit-awq-exllama-v1-sdpa,EleutherAI/pythia-12b,5.167,0.0398518085479736,25.111,482813.556,7908.775,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,7.676,5.93,12
4bit-awq-exllama-v2-eager,EleutherAI/pythia-12b,0.345,0.0396792316436767,25.182,487338.038,8123.607,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,2.847,5.93,12
4bit-gptq-exllama-v1-sdpa,EleutherAI/pythia-12b,0.303,0.0392706718444824,25.453,489744.559,8120.408,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,GPTNeoXForCausalLM,2.779,5.93,12
4bit-gptq-exllama-v2-sdpa,EleutherAI/pythia-12b,0.301,0.0392081756591796,25.493,488670.58,8120.408,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,GPTNeoXForCausalLM,2.772,5.93,12
4bit-gptq-exllama-v1-sdpa,EleutherAI/pythia-12b,0.3,0.0391464958190918,25.547,491194.281,8120.408,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,GPTNeoXForCausalLM,2.766,5.93,12
4bit-gptq-exllama-v2-sdpa,EleutherAI/pythia-12b,0.298,0.0389878387451171,25.626,492921.567,8120.408,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,GPTNeoXForCausalLM,2.758,5.93,12
4bit-awq-exllama-v2-sdpa,EleutherAI/pythia-12b,0.325,0.0356027355194091,28.103,543890.844,8125.437,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,2.567,5.93,12
4bit-awq-exllama-v2-sdpa,EleutherAI/pythia-12b,0.33,0.0354623832702636,28.187,544401.691,8125.437,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,2.565,5.93,12
8bit-bnb-eager,EleutherAI/pythia-160m,0.032,0.0306253757476806,32.581,752377.657,360.532,pytorch,float16,BnB.8bit,Eager,No Kernel,GPTNeoXForCausalLM,1.96,5.62,0
8bit-bnb-eager,EleutherAI/pythia-160m,0.031,0.0303573598861694,32.766,769906.695,360.532,pytorch,float16,BnB.8bit,Eager,No Kernel,GPTNeoXForCausalLM,1.95,5.62,0
8bit-bnb-sdpa,EleutherAI/pythia-160m,0.029,0.0285619525909423,34.905,818938.716,361.45,pytorch,float16,BnB.8bit,SDPA,No Kernel,GPTNeoXForCausalLM,1.834,5.62,0
8bit-bnb-sdpa,EleutherAI/pythia-160m,0.029,0.0284204320907592,35.117,806401.876,361.45,pytorch,float16,BnB.8bit,SDPA,No Kernel,GPTNeoXForCausalLM,1.822,5.62,0
4bit-bnb-eager,EleutherAI/pythia-160m,0.023,0.0182669925689697,54.51,1266207.684,317.823,pytorch,float16,BnB.4bit,Eager,No Kernel,GPTNeoXForCausalLM,1.176,5.62,0
4bit-bnb-eager,EleutherAI/pythia-160m,0.024,0.0181625919342041,54.965,1242283.378,317.823,pytorch,float16,BnB.4bit,Eager,No Kernel,GPTNeoXForCausalLM,1.171,5.62,0
4bit-bnb-sdpa,EleutherAI/pythia-160m,0.021,0.0158292479515075,62.871,1411170.866,317.823,pytorch,float16,BnB.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,1.024,5.62,0
4bit-bnb-sdpa,EleutherAI/pythia-160m,0.021,0.0156132960319519,63.612,1471948.561,317.823,pytorch,float16,BnB.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,1.011,5.62,0
4bit-awq-gemm-eager,EleutherAI/pythia-160m,0.016,0.0146065921783447,68.021,1596304.514,313.443,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTNeoXForCausalLM,0.941,5.62,0
4bit-awq-gemm-eager,EleutherAI/pythia-160m,0.016,0.0144258880615234,68.973,1586910.165,313.443,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTNeoXForCausalLM,0.928,5.62,0
4bit-awq-gemv-eager,EleutherAI/pythia-160m,0.015,0.0124269123077392,80.325,1890486.701,313.805,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTNeoXForCausalLM,0.799,5.62,0
4bit-awq-gemv-eager,EleutherAI/pythia-160m,0.015,0.012261568069458,81.197,1878618.154,313.805,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMV,GPTNeoXForCausalLM,0.79,5.62,0
4bit-awq-gemm-sdpa,EleutherAI/pythia-160m,0.013,0.0119618244171142,82.982,1915787.306,313.05,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMM,GPTNeoXForCausalLM,0.772,5.62,0
4bit-awq-gemm-sdpa,EleutherAI/pythia-160m,0.013,0.0119746561050415,83.213,1930582.339,313.05,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMM,GPTNeoXForCausalLM,0.77,5.62,0
4bit-awq-exllama-v2-eager,EleutherAI/pythia-160m,0.014,0.0118976960182189,83.64,1945754.16,318.948,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,0.767,5.62,0
4bit-awq-exllama-v1-eager,EleutherAI/pythia-160m,0.043,0.0117799358367919,84.429,1943052.269,313.836,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,0.788,5.62,0
float16-eager,EleutherAI/pythia-160m,0.013,0.0116124000549316,85.389,2017848.661,454.835,pytorch,float16,Unquantized,Eager,No Kernel,GPTNeoXForCausalLM,0.749,5.62,0
4bit-awq-exllama-v2-eager,EleutherAI/pythia-160m,0.014,0.0115954718589782,85.54,1977816.679,318.948,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,0.747,5.62,0
4bit-gptq-exllama-v2-eager,EleutherAI/pythia-160m,0.014,0.0114759521484375,86.393,2028163.932,317.953,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPTNeoXForCausalLM,0.739,5.62,0
4bit-awq-exllama-v1-eager,EleutherAI/pythia-160m,0.035,0.0114316959381103,87.146,2016156.275,313.836,pytorch,float16,AWQ.4bit,Eager,No Kernel,GPTNeoXForCausalLM,0.757,5.62,0
4bit-gptq-exllama-v1-eager,EleutherAI/pythia-160m,0.014,0.0114031839370727,87.328,2035109.961,317.953,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPTNeoXForCausalLM,0.734,5.62,0
bfloat16-eager,EleutherAI/pythia-160m,0.025,0.0114259519577026,87.43,1995059.42,454.835,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPTNeoXForCausalLM,0.745,5.62,0
4bit-gptq-exllama-v2-eager,EleutherAI/pythia-160m,0.014,0.011176800251007,89.079,2068011.954,317.953,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPTNeoXForCausalLM,0.722,5.62,0
4bit-gptq-exllama-v1-eager,EleutherAI/pythia-160m,0.013,0.0111309919357299,89.548,2103072.577,317.953,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPTNeoXForCausalLM,0.716,5.62,0
float16-eager,EleutherAI/pythia-160m,0.012,0.0110966720581054,90.054,1993691.83,454.835,pytorch,float16,Unquantized,Eager,No Kernel,GPTNeoXForCausalLM,0.717,5.62,0
bfloat16-eager,EleutherAI/pythia-160m,0.025,0.0110008959770202,90.103,2066355.408,454.835,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPTNeoXForCausalLM,0.721,5.62,0
float32-eager,EleutherAI/pythia-160m,0.017,0.0104554557800292,95.406,2094589.483,809.963,pytorch,float32,Unquantized,Eager,No Kernel,GPTNeoXForCausalLM,0.678,5.62,0
float32-eager,EleutherAI/pythia-160m,0.017,0.0103992319107055,95.721,2124716.49,809.963,pytorch,float32,Unquantized,Eager,No Kernel,GPTNeoXForCausalLM,0.674,5.62,0
4bit-awq-gemv-sdpa,EleutherAI/pythia-160m,0.012,0.0101672959327697,98.46,2309694.951,313.412,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMV,GPTNeoXForCausalLM,0.652,5.62,0
bfloat16-sdpa,EleutherAI/pythia-160m,0.023,0.0101282081604003,98.864,2274171.314,454.835,pytorch,bfloat16,Unquantized,SDPA,No Kernel,GPTNeoXForCausalLM,0.661,5.62,0
4bit-awq-gemv-sdpa,EleutherAI/pythia-160m,0.011,0.0097751517295837,101.909,2312630.567,313.412,pytorch,float16,AWQ.4bit,SDPA,AWQ.GEMV,GPTNeoXForCausalLM,0.629,5.62,0
float16-sdpa,EleutherAI/pythia-160m,0.01,0.00961900806427,103.751,2503194.848,454.835,pytorch,float16,Unquantized,SDPA,No Kernel,GPTNeoXForCausalLM,0.618,5.62,0
bfloat16-sdpa,EleutherAI/pythia-160m,0.023,0.0096352000236511,103.804,2328619.011,454.835,pytorch,bfloat16,Unquantized,SDPA,No Kernel,GPTNeoXForCausalLM,0.635,5.62,0
4bit-awq-exllama-v2-sdpa,EleutherAI/pythia-160m,0.011,0.0093760957717895,106.145,2442440.461,318.948,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,0.604,5.62,0
4bit-awq-exllama-v2-sdpa,EleutherAI/pythia-160m,0.011,0.0092918395996093,106.757,2517033.562,318.948,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,0.597,5.62,0
4bit-awq-exllama-v1-sdpa,EleutherAI/pythia-160m,0.032,0.0092300157546997,107.592,2492237.381,312.394,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,0.616,5.62,0
4bit-awq-exllama-v1-sdpa,EleutherAI/pythia-160m,0.04,0.0092508163452148,107.724,2479248.573,312.394,pytorch,float16,AWQ.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,0.625,5.62,0
4bit-gptq-exllama-v1-sdpa,EleutherAI/pythia-160m,0.011,0.0089897279739379,110.458,1933047.224,317.953,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,GPTNeoXForCausalLM,0.582,5.62,0
float16-sdpa,EleutherAI/pythia-160m,0.01,0.0090073599815368,111.127,2490536.668,454.835,pytorch,float16,Unquantized,SDPA,No Kernel,GPTNeoXForCausalLM,0.577,5.62,0
4bit-gptq-exllama-v2-sdpa,EleutherAI/pythia-160m,0.011,0.0088576159477233,112.379,1949391.124,317.953,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,GPTNeoXForCausalLM,0.572,5.62,0
4bit-gptq-exllama-v1-sdpa,EleutherAI/pythia-160m,0.011,0.0088393597602844,112.688,2631617.755,317.953,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,GPTNeoXForCausalLM,0.569,5.62,0
4bit-gptq-exllama-v2-sdpa,EleutherAI/pythia-160m,0.011,0.008687439918518,114.164,2674453.166,317.953,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,GPTNeoXForCausalLM,0.562,5.62,0
float32-sdpa,EleutherAI/pythia-160m,0.015,0.0086321282386779,115.821,2615243.391,809.963,pytorch,float32,Unquantized,SDPA,No Kernel,GPTNeoXForCausalLM,0.56,5.62,0
float32-sdpa,EleutherAI/pythia-160m,0.015,0.0082310724258422,121.109,2681478.166,809.963,pytorch,float32,Unquantized,SDPA,No Kernel,GPTNeoXForCausalLM,0.535,5.62,0
8bit-bnb-eager,openai-community/gpt2-large,0.086,0.0836199188232421,11.93,279642.926,1018.21,pytorch,float16,BnB.8bit,Eager,No Kernel,GPT2LMHeadModel,5.366,5.48,0
8bit-bnb-sdpa,openai-community/gpt2-large,0.077,0.0756206893920898,13.181,308193.486,1014.605,pytorch,float16,BnB.8bit,SDPA,No Kernel,GPT2LMHeadModel,4.855,5.48,0
4bit-bnb-eager,openai-community/gpt2-large,0.115,0.0479812965393066,20.778,473162.048,716.978,pytorch,float16,BnB.4bit,Eager,No Kernel,GPT2LMHeadModel,3.145,5.48,0
4bit-bnb-sdpa,openai-community/gpt2-large,0.111,0.0403603839874267,24.655,563663.994,716.977,pytorch,float16,BnB.4bit,SDPA,No Kernel,GPT2LMHeadModel,2.66,5.48,0
float16-eager,openai-community/gpt2-large,0.029,0.0262909927368164,37.94,801181.242,1714.459,pytorch,float16,Unquantized,Eager,No Kernel,GPT2LMHeadModel,1.689,5.48,0
bfloat16-eager,openai-community/gpt2-large,0.158,0.024994815826416,39.829,855823.552,1714.459,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPT2LMHeadModel,1.742,5.48,0
float32-eager,openai-community/gpt2-large,0.101,0.0245972480773925,40.371,820338.485,3457.676,pytorch,float32,Unquantized,Eager,No Kernel,GPT2LMHeadModel,1.662,5.48,0
4bit-gptq-exllama-v2-eager,openai-community/gpt2-large,0.035,0.0242156476974487,41.001,919361.419,689.095,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPT2LMHeadModel,1.571,5.48,0
4bit-gptq-exllama-v1-eager,openai-community/gpt2-large,0.035,0.0239909114837646,41.365,963965.122,689.095,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPT2LMHeadModel,1.551,5.48,0
bfloat16-sdpa,openai-community/gpt2-large,0.155,0.0212953596115112,46.713,988176.938,1714.452,pytorch,bfloat16,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,1.503,5.48,0
float16-sdpa,openai-community/gpt2-large,0.022,0.0194990720748901,51.103,1060056.795,1714.452,pytorch,float16,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,1.252,5.48,0
float32-sdpa,openai-community/gpt2-large,0.107,0.0185841121673583,53.413,1035148.375,3457.676,pytorch,float32,Unquantized,SDPA,No Kernel,GPT2LMHeadModel,1.286,5.48,0
4bit-gptq-exllama-v1-sdpa,openai-community/gpt2-large,0.031,0.0178175201416015,56.288,1287099.366,689.095,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV1,GPT2LMHeadModel,1.156,5.48,0
4bit-gptq-exllama-v2-sdpa,openai-community/gpt2-large,0.031,0.0171953115463256,58.068,1308556.668,689.095,pytorch,float16,GPTQ.4bit,SDPA,GPTQ.ExllamaV2,GPT2LMHeadModel,1.11,5.48,0
8bit-bnb-eager,togethercomputer/RedPajama-INCITE-Base-3B-v1,0.083,0.0812158584594726,12.301,273677.399,3472.456,pytorch,float16,BnB.8bit,Eager,No Kernel,GPTNeoXForCausalLM,5.202,5.43,3
8bit-bnb-sdpa,togethercomputer/RedPajama-INCITE-Base-3B-v1,0.073,0.0732187843322753,13.629,298748.633,3469.31,pytorch,float16,BnB.8bit,SDPA,No Kernel,GPTNeoXForCausalLM,4.686,5.43,3
float32-eager,togethercomputer/RedPajama-INCITE-Base-3B-v1,0.374,0.0523701114654541,19.085,368308.347,11861.463,pytorch,float32,Unquantized,Eager,No Kernel,GPTNeoXForCausalLM,3.675,5.43,3
4bit-bnb-eager,togethercomputer/RedPajama-INCITE-Base-3B-v1,0.37,0.0510092964172363,19.564,408982.706,2438.581,pytorch,float16,BnB.4bit,Eager,No Kernel,GPTNeoXForCausalLM,3.588,5.43,3
float32-sdpa,togethercomputer/RedPajama-INCITE-Base-3B-v1,0.374,0.0474233131408691,21.066,405472.023,11861.463,pytorch,float32,Unquantized,SDPA,No Kernel,GPTNeoXForCausalLM,3.364,5.43,3
4bit-bnb-sdpa,togethercomputer/RedPajama-INCITE-Base-3B-v1,0.357,0.0415606575012207,23.998,478024.451,2438.45,pytorch,float16,BnB.4bit,SDPA,No Kernel,GPTNeoXForCausalLM,2.98,5.43,3
float16-eager,togethercomputer/RedPajama-INCITE-Base-3B-v1,0.081,0.0334329280853271,29.821,578534.265,6123.871,pytorch,float16,Unquantized,Eager,No Kernel,GPTNeoXForCausalLM,2.193,5.43,3
bfloat16-eager,togethercomputer/RedPajama-INCITE-Base-3B-v1,0.492,0.0325386390686035,30.7,584926.645,6123.871,pytorch,bfloat16,Unquantized,Eager,No Kernel,GPTNeoXForCausalLM,2.543,5.43,3
bfloat16-sdpa,togethercomputer/RedPajama-INCITE-Base-3B-v1,0.485,0.0286238079071044,34.887,673578.092,6125.443,pytorch,bfloat16,Unquantized,SDPA,No Kernel,GPTNeoXForCausalLM,2.29,5.43,3
float16-sdpa,togethercomputer/RedPajama-INCITE-Base-3B-v1,0.066,0.0284860954284667,35.023,678522.169,6125.164,pytorch,float16,Unquantized,SDPA,No Kernel,GPTNeoXForCausalLM,1.865,5.43,3
4bit-gptq-exllama-v2-eager,EleutherAI/gpt-neo-1.3B,0.161,0.141317153930664,7.076,136388.246,1164.242,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV2,GPTNeoForCausalLM,9.064,5.33,1
4bit-gptq-exllama-v1-eager,EleutherAI/gpt-neo-1.3B,0.161,0.1411591262817382,7.085,136493.368,1164.242,pytorch,float16,GPTQ.4bit,Eager,GPTQ.ExllamaV1,GPTNeoForCausalLM,9.055,5.33,1
8bit-bnb-eager,EleutherAI/gpt-neo-1.3B,0.081,0.077283935546875,12.917,296544.313,1664.865,pytorch,float16,BnB.8bit,Eager,No Kernel,GPTNeoForCausalLM,4.964,5.33,1
8bit-bnb-eager,EleutherAI/gpt-neo-1.3B,0.077,0.07348726272583,13.591,302785.611,1664.864,pytorch,float16,BnB.8bit,Eager,No Kernel,GPTNeoForCausalLM,4.715,5.33,1
4bit-bnb-eager,EleutherAI/gpt-neo-1.3B,0.196,0.0364644336700439,27.324,590015.602,1174.006,pytorch,float16,BnB.4bit,Eager,No Kernel,GPTNeoForCausalLM,2.499,5.33,1
4bit-bnb-eager,EleutherAI/gpt-neo-1.3B,0.207,0.0360867824554443,27.673,583950.091,1174.004,pytorch,float16,BnB.4bit,Eager,No Kernel,GPTNeoForCausalLM,2.487,5.33,1
float32-eager,EleutherAI/gpt-neo-1.3B,0.241,0.0279490566253662,35.713,682946.839,5623.66,pytorch,float32,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,2.005,5.33,1
float32-eager,EleutherAI/gpt-neo-1.3B,0.219,0.0278856801986694,35.8,684664.458,5623.661,pytorch,float32,Unquantized,Eager,No Kernel,GPTNeoForCausalLM,1.978,5.33,1
4bit-awq-gemm-eager,EleutherAI/gpt-neo-1.3B,0.09,0.0259107360839843,38.482,838734.925,1082.823,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTNeoForCausalLM,1.728,5.33,1
4bit-awq-gemm-eager,EleutherAI/gpt-neo-1.3B,0.087,0.0251184473037719,39.585,858479.289,1082.823,pytorch,float16,AWQ.4bit,Eager,AWQ.GEMM,GPTNeoForCausalLM,1.673,5.33,1
